date,state,district,pincode,bio_age_5_17,bio_age_17_
02-08-2025,Delhi,West Delhi,110043,1,11
02-08-2025,Delhi,West Delhi,110059,77,73
29-07-2025,Delhi,Central Delhi,110008,18,41
29-07-2025,Delhi,East Delhi,110051,22,30
29-07-2025,Delhi,East Delhi,110091,29,55
29-07-2025,Delhi,East Delhi,110095,10,44
29-07-2025,Delhi,East Delhi,110096,38,43
29-07-2025,Delhi,North East,110093,1,26
29-07-2025,Delhi,North West Delhi,110034,19,35
29-07-2025,Delhi,North West Delhi,110039,29,20
29-07-2025,Delhi,North West Delhi,110081,19,25
29-07-2025,Delhi,North West Delhi,110082,4,13
29-07-2025,Delhi,North West Delhi,110083,16,37
29-07-2025,Delhi,South Delhi,110014,3,3
29-07-2025,Delhi,South Delhi,110030,9,30
29-07-2025,Delhi,South Delhi,110068,5,5
29-07-2025,Delhi,South West Delhi,110021,0,3
29-07-2025,Delhi,South West Delhi,110071,6,8
29-07-2025,Delhi,South West Delhi,110072,1,3
29-07-2025,Delhi,South West Delhi,110073,3,8
30-07-2025,Delhi,Central Delhi,110008,25,42
30-07-2025,Delhi,East Delhi,110032,0,14
30-07-2025,Delhi,New Delhi,110021,1,0
30-07-2025,Delhi,North Delhi,110006,38,82
30-07-2025,Delhi,North East,110094,4,54
30-07-2025,Delhi,North East Delhi,110032,22,30
30-07-2025,Delhi,North West Delhi,110009,17,25
30-07-2025,Delhi,North West Delhi,110033,29,61
30-07-2025,Delhi,North West Delhi,110036,13,37
30-07-2025,Delhi,North West Delhi,110039,21,37
30-07-2025,Delhi,North West Delhi,110042,51,127
30-07-2025,Delhi,North West Delhi,110056,2,3
30-07-2025,Delhi,North West Delhi,110086,89,176
30-07-2025,Delhi,Shahdara,110095,1,14
30-07-2025,Delhi,South Delhi,110013,2,8
30-07-2025,Delhi,South Delhi,110024,4,9
30-07-2025,Delhi,South Delhi,110030,10,37
30-07-2025,Delhi,South Delhi,110065,12,11
30-07-2025,Delhi,South Delhi,110076,16,29
30-07-2025,Delhi,South West Delhi,110046,14,15
30-07-2025,Delhi,South West Delhi,110066,3,4
30-07-2025,Delhi,South West Delhi,110070,8,10
30-07-2025,Delhi,South West Delhi,110075,9,13
30-07-2025,Delhi,West Delhi,110015,14,35
30-07-2025,Delhi,West Delhi,110041,72,132
20-08-2025,Delhi,Central Delhi,110001,0,4
20-08-2025,Delhi,Central Delhi,110004,0,1
20-08-2025,Delhi,Central Delhi,110008,18,21
20-08-2025,Delhi,Central Delhi,110060,3,6
20-08-2025,Delhi,East Delhi,110095,14,29
20-08-2025,Delhi,Najafgarh,110043,0,5
20-08-2025,Delhi,North West Delhi,110033,41,70
20-08-2025,Delhi,Shahdara,110032,3,14
20-08-2025,Delhi,Shahdara,110053,0,2
20-08-2025,Delhi,South Delhi,110003,0,5
20-08-2025,Delhi,South Delhi,110030,14,38
20-08-2025,Delhi,South Delhi,110044,58,89
20-08-2025,Delhi,South Delhi,110065,4,11
20-08-2025,Delhi,South Delhi,110074,10,21
20-08-2025,Delhi,South West Delhi,110010,5,9
20-08-2025,Delhi,South West Delhi,110016,0,2
20-08-2025,Delhi,South West Delhi,110021,0,4
20-08-2025,Delhi,South West Delhi,110028,4,8
20-08-2025,Delhi,South West Delhi,110030,1,0
20-08-2025,Delhi,South West Delhi,110045,22,62
20-08-2025,Delhi,South West Delhi,110057,5,4
20-08-2025,Delhi,West Delhi,110087,5,7
25-08-2025,Delhi,Central Delhi,110011,0,1
25-08-2025,Delhi,East Delhi,110031,76,48
25-08-2025,Delhi,New Delhi,110001,7,6
25-08-2025,Delhi,North East,110093,1,34
25-08-2025,Delhi,North West Delhi,110033,41,75
25-08-2025,Delhi,North West Delhi,110036,18,32
25-08-2025,Delhi,North West Delhi,110039,15,43
25-08-2025,Delhi,North West Delhi,110056,0,5
25-08-2025,Delhi,North West Delhi,110082,7,27
25-08-2025,Delhi,North West Delhi,110083,10,42
25-08-2025,Delhi,South Delhi,110013,2,7
25-08-2025,Delhi,South Delhi,110014,4,17
25-08-2025,Delhi,South Delhi,110020,13,19
25-08-2025,Delhi,South Delhi,110044,58,97
25-08-2025,Delhi,South Delhi,110048,1,6
25-08-2025,Delhi,South Delhi,110074,16,24
25-08-2025,Delhi,South West Delhi,110029,1,5
25-08-2025,Delhi,South West Delhi,110064,1,5
25-08-2025,Delhi,South West Delhi,110067,1,3
25-08-2025,Delhi,South West Delhi,110072,2,5
25-08-2025,Delhi,South West Delhi,110078,4,16
25-08-2025,Delhi,West Delhi,110026,3,6
25-08-2025,Delhi,West Delhi,110041,57,120
24-08-2025,Delhi,East Delhi,110051,17,10
24-08-2025,Delhi,North East,110094,1,23
24-08-2025,Delhi,North West Delhi,110036,1,1
24-08-2025,Delhi,North West Delhi,110085,22,24
24-08-2025,Delhi,South Delhi,110003,0,1
24-08-2025,Delhi,South Delhi,110019,6,8
24-08-2025,Delhi,South Delhi,110025,16,22
24-08-2025,Delhi,South Delhi,110049,1,0
24-08-2025,Delhi,South Delhi,110065,1,2
24-08-2025,Delhi,South Delhi,110074,0,1
24-08-2025,Delhi,South Delhi,110080,0,2
24-08-2025,Delhi,South West Delhi,110061,0,1
24-08-2025,Delhi,South West Delhi,110075,2,4
24-08-2025,Delhi,West Delhi,110041,14,21
24-08-2025,Delhi,West Delhi,110043,0,4
23-08-2025,Delhi,Central Delhi,110003,13,8
23-08-2025,Delhi,Central Delhi,110060,1,6
23-08-2025,Delhi,East Delhi,110032,0,21
23-08-2025,Delhi,New Delhi,110011,0,1
23-08-2025,Delhi,North Delhi,110054,9,14
23-08-2025,Delhi,North East Delhi,110032,30,29
23-08-2025,Delhi,North West Delhi,110086,117,135
23-08-2025,Delhi,Shahdara,110093,0,5
23-08-2025,Delhi,South Delhi,110003,1,2
23-08-2025,Delhi,South Delhi,110065,15,8
23-08-2025,Delhi,South Delhi,110080,14,11
23-08-2025,Delhi,South West Delhi,110016,0,2
23-08-2025,Delhi,South West Delhi,110030,0,1
23-08-2025,Delhi,South West Delhi,110046,41,21
23-08-2025,Delhi,South West Delhi,110057,14,6
23-08-2025,Delhi,South West Delhi,110071,18,12
23-08-2025,Delhi,South West Delhi,110075,12,12
23-08-2025,Delhi,West Delhi,110015,22,36
23-08-2025,Delhi,West Delhi,110026,7,3
23-08-2025,Delhi,West Delhi,110058,6,13
31-08-2025,Delhi,Central Delhi,110002,1,1
31-08-2025,Delhi,East Delhi,110031,11,14
31-08-2025,Delhi,East Delhi,110095,20,21
31-08-2025,Delhi,North East,110094,2,18
31-08-2025,Delhi,North West Delhi,110056,0,1
31-08-2025,Delhi,North West Delhi,110086,11,29
31-08-2025,Delhi,South Delhi,110014,2,2
31-08-2025,Delhi,South Delhi,110020,6,11
31-08-2025,Delhi,South Delhi,110024,1,1
31-08-2025,Delhi,South Delhi,110025,1,5
31-08-2025,Delhi,South Delhi,110044,62,61
31-08-2025,Delhi,South West Delhi,110021,1,0
31-08-2025,Delhi,South West Delhi,110064,5,14
31-08-2025,Delhi,West Delhi,110041,14,11
31-08-2025,Delhi,West Delhi,110063,2,4
03-09-2025,Delhi,Central Delhi,110002,14,18
03-09-2025,Delhi,Central Delhi,110003,10,12
03-09-2025,Delhi,Central Delhi,110008,16,41
03-09-2025,Delhi,East Delhi,110031,33,30
03-09-2025,Delhi,East Delhi,110053,2,2
03-09-2025,Delhi,East Delhi,110092,49,53
03-09-2025,Delhi,East Delhi,110096,65,73
03-09-2025,Delhi,New Delhi,110001,1,2
03-09-2025,Delhi,North West Delhi,110042,46,111
03-09-2025,Delhi,North West Delhi,110086,102,169
03-09-2025,Delhi,Shahdara,110053,0,2
03-09-2025,Delhi,Shahdara,110093,2,3
03-09-2025,Delhi,South Delhi,110017,18,26
03-09-2025,Delhi,South West Delhi,110028,4,2
03-09-2025,Delhi,South West Delhi,110046,14,22
03-09-2025,Delhi,South West Delhi,110064,4,6
03-09-2025,Delhi,South West Delhi,110073,4,2
03-09-2025,Delhi,West Delhi,110015,9,21
04-09-2025,Delhi,Central Delhi,110001,0,2
04-09-2025,Delhi,Central Delhi,110011,1,2
04-09-2025,Delhi,East Delhi,110053,2,6
04-09-2025,Delhi,New Delhi,110011,0,1
04-09-2025,Delhi,New Delhi,110021,5,3
04-09-2025,Delhi,North Delhi,110054,11,9
04-09-2025,Delhi,North East,110093,3,28
04-09-2025,Delhi,North East Delhi,110093,45,42
04-09-2025,Delhi,North West Delhi,110035,17,20
04-09-2025,Delhi,South Delhi,110047,6,23
04-09-2025,Delhi,South Delhi,110048,8,5
04-09-2025,Delhi,South Delhi,110074,12,29
04-09-2025,Delhi,South West Delhi,110021,1,0
04-09-2025,Delhi,South West Delhi,110038,1,1
04-09-2025,Delhi,South West Delhi,110045,45,53
04-09-2025,Delhi,South West Delhi,110072,8,5
04-09-2025,Delhi,South West Delhi,110075,15,7
04-09-2025,Delhi,South West Delhi,110077,14,19
04-09-2025,Delhi,West Delhi,110058,6,8
09-09-2025,Delhi,Central Delhi,110001,1,1
09-09-2025,Delhi,Central Delhi,110002,20,19
09-09-2025,Delhi,Central Delhi,110004,1,0
09-09-2025,Delhi,Central Delhi,110012,9,21
09-09-2025,Delhi,East Delhi,110051,18,35
09-09-2025,Delhi,Najafgarh,110043,0,5
09-09-2025,Delhi,North East,110094,3,57
09-09-2025,Delhi,North East Delhi,110093,68,78
09-09-2025,Delhi,North West Delhi,110036,40,49
09-09-2025,Delhi,North West Delhi,110040,56,39
09-09-2025,Delhi,North West Delhi,110042,73,138
09-09-2025,Delhi,Shahdara,110053,0,2
09-09-2025,Delhi,Shahdara,110093,5,10
09-09-2025,Delhi,South Delhi,110019,35,34
09-09-2025,Delhi,South Delhi,110030,22,40
09-09-2025,Delhi,South Delhi,110047,21,27
09-09-2025,Delhi,South Delhi,110074,29,35
09-09-2025,Delhi,South West Delhi,110010,6,9
09-09-2025,Delhi,South West Delhi,110016,0,1
09-09-2025,Delhi,South West Delhi,110029,3,3
09-09-2025,Delhi,South West Delhi,110038,6,4
09-09-2025,Delhi,South West Delhi,110046,21,26
09-09-2025,Delhi,South West Delhi,110047,1,0
09-09-2025,Delhi,South West Delhi,110064,14,14
09-09-2025,Delhi,South West Delhi,110072,6,4
09-09-2025,Delhi,South West Delhi,110073,3,11
09-09-2025,Delhi,South West Delhi,110077,22,20
09-09-2025,Delhi,West Delhi,110043,8,18
09-09-2025,Delhi,West Delhi,110058,11,9
09-09-2025,Delhi,West Delhi,110059,124,129
09-09-2025,Delhi,West Delhi,110087,10,27
10-09-2025,Delhi,North West Delhi,110040,69,64
10-09-2025,Delhi,North West Delhi,110052,35,48
10-09-2025,Delhi,North West Delhi,110082,10,18
10-09-2025,Delhi,North West Delhi,110083,31,59
10-09-2025,Delhi,North West Delhi,110085,51,61
10-09-2025,Delhi,South Delhi,110017,14,41
10-09-2025,Delhi,South Delhi,110020,10,18
10-09-2025,Delhi,South Delhi,110025,35,51
10-09-2025,Delhi,South Delhi,110044,65,95
10-09-2025,Delhi,South Delhi,110068,11,11
10-09-2025,Delhi,South West Delhi,110022,4,5
10-09-2025,Delhi,South West Delhi,110023,1,6
10-09-2025,Delhi,South West Delhi,110046,38,38
10-09-2025,Delhi,South West Delhi,110072,5,7
10-09-2025,Delhi,South West Delhi,110073,7,11
10-09-2025,Delhi,South West Delhi,110075,13,13
10-09-2025,Delhi,South West Delhi,110078,22,29
10-09-2025,Delhi,West Delhi,110015,13,31
10-09-2025,Delhi,West Delhi,110027,28,46
10-09-2025,Delhi,West Delhi,110041,93,138
10-09-2025,Delhi,West Delhi,110087,15,17
15-09-2025,Delhi,North East,110094,7,91
15-09-2025,Delhi,North East Delhi,110053,113,110
15-09-2025,Delhi,North West Delhi,110009,22,25
15-09-2025,Delhi,North West Delhi,110082,14,33
15-09-2025,Delhi,North West Delhi,110083,13,31
15-09-2025,Delhi,North West Delhi,110089,7,27
15-09-2025,Delhi,South Delhi,110013,6,5
15-09-2025,Delhi,South Delhi,110014,9,13
15-09-2025,Delhi,South Delhi,110016,4,5
15-09-2025,Delhi,South Delhi,110019,23,33
15-09-2025,Delhi,South Delhi,110020,11,24
15-09-2025,Delhi,South Delhi,110024,3,7
15-09-2025,Delhi,South Delhi,110044,75,91
15-09-2025,Delhi,South Delhi,110049,4,9
15-09-2025,Delhi,South Delhi,110068,11,6
15-09-2025,Delhi,South East Delhi,110025,0,2
15-09-2025,Delhi,South West Delhi,110022,7,11
15-09-2025,Delhi,South West Delhi,110038,2,2
15-09-2025,Delhi,South West Delhi,110064,5,6
15-09-2025,Delhi,South West Delhi,110067,5,3
15-09-2025,Delhi,South West Delhi,110071,12,17
15-09-2025,Delhi,South West Delhi,110075,17,12
15-09-2025,Delhi,South West Delhi,110078,29,25
15-09-2025,Delhi,West Delhi,110043,19,18
15-09-2025,Delhi,West Delhi,110059,89,124
15-09-2025,Delhi,West Delhi,110063,8,16
14-09-2025,Delhi,East Delhi,110096,23,21
14-09-2025,Delhi,North East,110093,0,5
14-09-2025,Delhi,North East Delhi,110032,15,16
14-09-2025,Delhi,North East Delhi,110053,14,15
14-09-2025,Delhi,North East Delhi,110093,11,11
14-09-2025,Delhi,North West Delhi,110009,4,3
14-09-2025,Delhi,North West Delhi,110035,12,7
14-09-2025,Delhi,North West Delhi,110036,39,15
14-09-2025,Delhi,Shahdara,110032,1,1
14-09-2025,Delhi,South Delhi,110017,2,2
14-09-2025,Delhi,South Delhi,110020,13,9
14-09-2025,Delhi,South West Delhi,110022,0,1
14-09-2025,Delhi,South West Delhi,110029,0,1
14-09-2025,Delhi,South West Delhi,110037,3,3
14-09-2025,Delhi,South West Delhi,110067,0,2
14-09-2025,Delhi,West Delhi,110063,3,3
14-09-2025,Delhi,West Delhi,110064,1,0
02-09-2025,Delhi,East Delhi,110032,3,23
02-09-2025,Delhi,East Delhi,110051,25,37
02-09-2025,Delhi,East Delhi,110091,59,69
02-09-2025,Delhi,East Delhi,110095,21,40
02-09-2025,Delhi,New Delhi,110001,4,5
02-09-2025,Delhi,North Delhi,110006,39,41
02-09-2025,Delhi,North Delhi,110084,32,57
02-09-2025,Delhi,North East,110053,2,43
02-09-2025,Delhi,North East,110094,1,68
02-09-2025,Delhi,North West Delhi,110035,13,18
02-09-2025,Delhi,North West Delhi,110040,25,23
02-09-2025,Delhi,North West Delhi,110056,1,4
02-09-2025,Delhi,North West Delhi,110094,0,1
02-09-2025,Delhi,South Delhi,110017,13,28
02-09-2025,Delhi,South Delhi,110019,15,27
02-09-2025,Delhi,South Delhi,110025,36,47
02-09-2025,Delhi,South Delhi,110030,9,35
02-09-2025,Delhi,South Delhi,110074,4,19
02-09-2025,Delhi,South Delhi,110076,13,22
02-09-2025,Delhi,South East Delhi,110025,2,4
02-09-2025,Delhi,South West Delhi,110022,5,9
02-09-2025,Delhi,South West Delhi,110023,1,3
02-09-2025,Delhi,South West Delhi,110037,19,21
02-09-2025,Delhi,South West Delhi,110045,42,41
02-09-2025,Delhi,South West Delhi,110066,0,1
02-09-2025,Delhi,South West Delhi,110072,0,3
02-09-2025,Delhi,West Delhi,110041,107,147
08-09-2025,Delhi,Central Delhi,110001,0,3
08-09-2025,Delhi,East Delhi,110053,3,4
08-09-2025,Delhi,East Delhi,110091,44,60
08-09-2025,Delhi,New Delhi,110023,2,0
08-09-2025,Delhi,North West Delhi,110035,15,25
08-09-2025,Delhi,North West Delhi,110040,34,49
08-09-2025,Delhi,North West Delhi,110082,20,35
08-09-2025,Delhi,North West Delhi,110083,33,59
08-09-2025,Delhi,South Delhi,110019,25,34
08-09-2025,Delhi,South Delhi,110024,1,10
08-09-2025,Delhi,South Delhi,110065,12,17
08-09-2025,Delhi,South Delhi,110076,19,32
08-09-2025,Delhi,South East Delhi,110025,2,3
08-09-2025,Delhi,South West Delhi,110021,4,6
08-09-2025,Delhi,South West Delhi,110037,18,26
08-09-2025,Delhi,South West Delhi,110061,0,8
08-09-2025,Delhi,South West Delhi,110070,6,11
08-09-2025,Delhi,South West Delhi,110075,10,28
08-09-2025,Delhi,South West Delhi,110078,10,12
08-09-2025,Delhi,West Delhi,110018,43,70
08-09-2025,Delhi,West Delhi,110043,4,12
08-09-2025,Delhi,West Delhi,110087,12,18
07-09-2025,Delhi,Central Delhi,110008,10,21
07-09-2025,Delhi,North East,110094,0,18
07-09-2025,Delhi,North East Delhi,110053,18,7
07-09-2025,Delhi,North West Delhi,110081,4,4
07-09-2025,Delhi,Shahdara,110093,1,1
07-09-2025,Delhi,Shahdara,110095,0,1
07-09-2025,Delhi,South West Delhi,110071,3,0
07-09-2025,Delhi,West Delhi,110015,7,7
07-09-2025,Delhi,West Delhi,110041,9,20
07-09-2025,Delhi,West Delhi,110059,21,26
07-09-2025,Delhi,West Delhi,110063,1,3
13-09-2025,Delhi,Central Delhi,110002,8,10
13-09-2025,Delhi,Central Delhi,110004,1,0
13-09-2025,Delhi,Central Delhi,110005,13,10
13-09-2025,Delhi,Central Delhi,110012,10,13
13-09-2025,Delhi,Central Delhi,110055,21,6
13-09-2025,Delhi,East Delhi,110032,2,16
13-09-2025,Delhi,East Delhi,110053,4,1
13-09-2025,Delhi,New Delhi,110023,0,1
13-09-2025,Delhi,North Delhi,110084,94,97
13-09-2025,Delhi,North West Delhi,110035,15,15
13-09-2025,Delhi,North West Delhi,110086,142,128
13-09-2025,Delhi,Shahdara,110053,0,1
13-09-2025,Delhi,Shahdara,110093,2,3
13-09-2025,Delhi,South Delhi,110049,12,12
13-09-2025,Delhi,South Delhi,110065,11,15
13-09-2025,Delhi,South Delhi,110076,28,32
13-09-2025,Delhi,South West Delhi,110022,22,16
13-09-2025,Delhi,South West Delhi,110029,4,7
13-09-2025,Delhi,South West Delhi,110061,19,11
13-09-2025,Delhi,South West Delhi,110072,4,6
13-09-2025,Delhi,South West Delhi,110075,9,5
13-09-2025,Delhi,South West Delhi,110078,26,19
13-09-2025,Delhi,West Delhi,110018,61,66
13-09-2025,Delhi,West Delhi,110026,5,5
13-09-2025,Delhi,West Delhi,110041,42,60
13-09-2025,Delhi,West Delhi,110043,8,3
13-09-2025,Delhi,West Delhi,110059,151,150
13-09-2025,Delhi,West Delhi,110064,1,0
12-09-2025,Delhi,Central Delhi,110008,33,46
12-09-2025,Delhi,East Delhi,110053,5,4
12-09-2025,Delhi,North Delhi,110006,40,60
12-09-2025,Delhi,North East Delhi,110032,30,38
12-09-2025,Delhi,North West Delhi,110033,55,82
12-09-2025,Delhi,North West Delhi,110056,0,1
12-09-2025,Delhi,North West Delhi,110094,3,3
12-09-2025,Delhi,South Delhi,110017,16,34
12-09-2025,Delhi,South Delhi,110019,28,35
12-09-2025,Delhi,South Delhi,110024,6,6
12-09-2025,Delhi,South Delhi,110065,7,13
12-09-2025,Delhi,South West Delhi,110021,4,3
12-09-2025,Delhi,South West Delhi,110028,12,7
12-09-2025,Delhi,South West Delhi,110030,2,3
12-09-2025,Delhi,South West Delhi,110066,1,3
12-09-2025,Delhi,West Delhi,110015,17,23
12-09-2025,Delhi,West Delhi,110018,45,82
12-09-2025,Delhi,West Delhi,110059,101,155
05-09-2025,Delhi,Central Delhi,110005,6,5
05-09-2025,Delhi,Central Delhi,110008,10,24
05-09-2025,Delhi,East Delhi,110051,10,5
05-09-2025,Delhi,East Delhi,110094,0,1
05-09-2025,Delhi,North Delhi,110054,0,2
05-09-2025,Delhi,North East Delhi,110053,5,7
05-09-2025,Delhi,North West Delhi,110040,2,1
05-09-2025,Delhi,North West Delhi,110081,2,3
05-09-2025,Delhi,Shahdara,110032,1,8
05-09-2025,Delhi,Shahdara,110095,0,3
05-09-2025,Delhi,South Delhi,110020,4,7
05-09-2025,Delhi,South Delhi,110044,38,65
05-09-2025,Delhi,South Delhi,110047,9,9
05-09-2025,Delhi,South East Delhi,110025,0,1
05-09-2025,Delhi,South West Delhi,110037,5,4
05-09-2025,Delhi,South West Delhi,110071,1,2
05-09-2025,Delhi,West Delhi,110041,29,33
05-09-2025,Delhi,West Delhi,110058,3,2
05-09-2025,Delhi,West Delhi,110059,21,19
06-09-2025,Delhi,New Delhi,110021,10,4
06-09-2025,Delhi,North East,110094,8,68
06-09-2025,Delhi,North West Delhi,110040,33,23
06-09-2025,Delhi,North West Delhi,110042,61,103
06-09-2025,Delhi,North West Delhi,110081,17,35
06-09-2025,Delhi,Shahdara,110093,2,7
06-09-2025,Delhi,South Delhi,110014,7,7
06-09-2025,Delhi,South Delhi,110044,89,81
06-09-2025,Delhi,South West Delhi,110016,1,0
06-09-2025,Delhi,South West Delhi,110022,6,18
06-09-2025,Delhi,South West Delhi,110030,2,1
06-09-2025,Delhi,South West Delhi,110047,0,1
06-09-2025,Delhi,South West Delhi,110064,10,17
06-09-2025,Delhi,South West Delhi,110072,4,2
06-09-2025,Delhi,West Delhi,110058,9,16
06-09-2025,Delhi,West Delhi,110059,115,126
06-09-2025,Delhi,West Delhi,110087,13,10
11-09-2025,Delhi,Central Delhi,110003,11,16
11-09-2025,Delhi,Central Delhi,110004,0,1
11-09-2025,Delhi,East Delhi,110053,12,3
11-09-2025,Delhi,East Delhi,110092,58,75
11-09-2025,Delhi,New Delhi,110001,4,5
11-09-2025,Delhi,New Delhi,110021,5,5
11-09-2025,Delhi,North Delhi,110007,27,33
11-09-2025,Delhi,North Delhi,110084,54,98
11-09-2025,Delhi,North East Delhi,110032,35,27
11-09-2025,Delhi,North East Delhi,110053,96,83
11-09-2025,Delhi,North West Delhi,110040,72,47
11-09-2025,Delhi,North West Delhi,110086,121,211
11-09-2025,Delhi,Shahdara,110053,0,2
11-09-2025,Delhi,South Delhi,110013,6,7
11-09-2025,Delhi,South Delhi,110024,5,14
11-09-2025,Delhi,South Delhi,110030,22,40
11-09-2025,Delhi,South Delhi,110062,72,143
11-09-2025,Delhi,South West Delhi,110021,1,3
11-09-2025,Delhi,South West Delhi,110028,10,10
11-09-2025,Delhi,South West Delhi,110070,8,9
11-09-2025,Delhi,South West Delhi,110072,1,6
11-09-2025,Delhi,South West Delhi,110073,4,6
11-09-2025,Delhi,South West Delhi,110078,22,22
11-09-2025,Delhi,West Delhi,110015,11,38
11-09-2025,Delhi,West Delhi,110026,4,3
11-09-2025,Delhi,West Delhi,110043,6,11
11-09-2025,Delhi,West Delhi,110058,2,9
16-09-2025,Delhi,Central Delhi,110002,28,13
16-09-2025,Delhi,Central Delhi,110003,22,18
16-09-2025,Delhi,Central Delhi,110004,2,0
16-09-2025,Delhi,East Delhi,110091,40,56
16-09-2025,Delhi,North Delhi,110007,25,40
16-09-2025,Delhi,North West Delhi,110033,68,56
16-09-2025,Delhi,North West Delhi,110036,35,54
16-09-2025,Delhi,North West Delhi,110056,6,7
16-09-2025,Delhi,Shahdara,110053,3,3
16-09-2025,Delhi,South Delhi,110025,39,26
16-09-2025,Delhi,South Delhi,110030,30,42
16-09-2025,Delhi,South Delhi,110048,5,7
16-09-2025,Delhi,South West Delhi,110010,8,11
16-09-2025,Delhi,South West Delhi,110022,11,17
16-09-2025,Delhi,South West Delhi,110043,111,98
16-09-2025,Delhi,South West Delhi,110045,58,64
16-09-2025,Delhi,South West Delhi,110057,9,6
16-09-2025,Delhi,South West Delhi,110070,14,11
12-12-2025,Delhi,Central Delhi,110003,12,13
12-12-2025,Delhi,East Delhi,110051,30,44
12-12-2025,Delhi,East Delhi,110096,13,19
12-12-2025,Delhi,North Delhi,110006,34,52
16-12-2025,Delhi,New Delhi,110001,6,4
16-12-2025,Delhi,North Delhi,110006,56,60
16-12-2025,Delhi,North East,110094,4,79
16-12-2025,Delhi,North East Delhi,110032,39,23
16-12-2025,Delhi,North West Delhi,110033,90,82
16-12-2025,Delhi,North West Delhi,110035,12,7
16-12-2025,Delhi,North West Delhi,110056,0,2
16-12-2025,Delhi,North West Delhi,110081,36,38
16-12-2025,Delhi,North West Delhi,110086,239,253
16-12-2025,Delhi,Shahdara,110093,1,13
16-12-2025,Delhi,South Delhi,110024,9,13
16-12-2025,Delhi,South Delhi,110048,7,11
16-12-2025,Delhi,South Delhi,110049,9,6
16-12-2025,Delhi,South Delhi,110080,13,10
16-12-2025,Delhi,South East Delhi,110025,0,1
16-12-2025,Delhi,South West Delhi,110037,44,32
16-12-2025,Delhi,South West Delhi,110038,1,3
16-12-2025,Delhi,South West Delhi,110043,90,70
16-12-2025,Delhi,West Delhi,110026,11,8
16-12-2025,Delhi,West Delhi,110058,43,9
16-12-2025,Delhi,West Delhi,110059,161,145
16-12-2025,Delhi,Central Delhi,110001,0,1
16-12-2025,Delhi,Central Delhi,110003,24,11
16-12-2025,Delhi,Central Delhi,110008,36,29
16-12-2025,Delhi,Central Delhi,110011,4,3
16-12-2025,Delhi,Central Delhi,110012,19,21
16-12-2025,Delhi,Central Delhi,110055,41,27
16-12-2025,Delhi,Central Delhi,110060,3,1
16-12-2025,Delhi,East Delhi,110031,47,48
16-12-2025,Delhi,East Delhi,110092,50,43
16-12-2025,Delhi,East Delhi,110095,42,49
03-12-2025,Delhi,Central Delhi,110008,12,18
03-12-2025,Delhi,East Delhi,110051,10,23
03-12-2025,Delhi,Najafgarh,110043,0,2
03-12-2025,Delhi,New Delhi,110001,3,3
